iso_a3,name,region,year,population,gdp_per_capita,life_expectancy
moz,Mozambique,Africa,2000,18067687,562,51.32
moz,Mozambique,Africa,2005,20923070,742,52.35
moz,Mozambique,Africa,2010,24221405,918,54.48
moz,Mozambique,Africa,2015,28010691,1118,58.96
mmr,Myanmar,Asia,1950,17151510,619,31.95
mmr,Myanmar,Asia,1955,18867968,704,37.39
mmr,Myanmar,Asia,1960,20986123,815,40.79
mmr,Myanmar,Asia,1965,23391145,850,44.74
mmr,Myanmar,Asia,1970,26381431,837,48.45
mmr,Myanmar,Asia,1975,29721967,806,52.54
mmr,Myanmar,Asia,1980,33369712,932,55.43
mmr,Myanmar,Asia,1985,37222296,979,57.31
mmr,Myanmar,Asia,1990,40626250,743,58.59
mmr,Myanmar,Asia,1995,43237792,927,59.56
mmr,Myanmar,Asia,2000,46095462,1306,61.13
mmr,Myanmar,Asia,2005,48482614,2275,63.6
mmr,Myanmar,Asia,2010,50155896,3721,66.84
mmr,Myanmar,Asia,2015,52403669,5071,69.52
nam,Namibia,Africa,1950,485274,3840,43.78
nam,Namibia,Africa,1955,537514,4122,47.62
nam,Namibia,Africa,1960,602544,4683,51.53
nam,Namibia,Africa,1965,682551,6511,55.04
nam,Namibia,Africa,1970,780384,5983,58.33
nam,Namibia,Africa,1975,904839,6024,59.11
nam,Namibia,Africa,1980,1012672,6826,59.33
nam,Namibia,Africa,1985,1148302,6072,60.87
nam,Namibia,Africa,1990,1414692,5719,61.5
nam,Namibia,Africa,1995,1655359,5895,59.91
nam,Namibia,Africa,2000,1899257,6106,53.65
nam,Namibia,Africa,2005,2032196,7260,51.65
nam,Namibia,Africa,2010,2173170,8461,58.6
nam,Namibia,Africa,2015,2425561,9913,64.29
npl,Nepal,Asia,1950,8483325,797,38.86
npl,Nepal,Asia,1955,9293493,881,41.21
npl,Nepal,Asia,1960,10063011,958,43.81
npl,Nepal,Asia,1965,10913724,986,46.41
npl,Nepal,Asia,1970,11997929,1011,48.98
npl,Nepal,Asia,1975,13325814,983,50.57
npl,Nepal,Asia,1980,14902163,965,52.44
npl,Nepal,Asia,1985,16723956,1069,54.88
npl,Nepal,Asia,1990,18749406,1198,57.7
npl,Nepal,Asia,1995,21396384,1352,60.58
npl,Nepal,Asia,2000,23740911,1540,63.7
npl,Nepal,Asia,2005,25640287,1684,66.02
npl,Nepal,Asia,2010,27023137,1986,68.26
npl,Nepal,Asia,2015,28656282,2301,69.66
nld,Netherlands,Europe,1950,10042043,9460,71.54
nld,Netherlands,Europe,1955,10709630,11486,72.62
nld,Netherlands,Europe,1960,11448817,13118,73.47
nld,Netherlands,Europe,1965,12248344,15691,73.71
nld,Netherlands,Europe,1970,13001943,19601,73.72
nld,Netherlands,Europe,1975,13683291,22598,74.65
nld,Netherlands,Europe,1980,14148415,25550,75.81
nld,Netherlands,Europe,1985,14513949,27192,76.37
nld,Netherlands,Europe,1990,14965448,32090,76.98
nld,Netherlands,Europe,1995,15467851,34763,77.48
nld,Netherlands,Europe,2000,15926188,41722,78.06
nld,Netherlands,Europe,2005,16367158,43507,79.42
nld,Netherlands,Europe,2010,16682917,45525,80.73
nld,Netherlands,Europe,2015,16938499,46354,81.62
nzl,New Zealand,Asia,1950,1908000,14426,69.45
nzl,New Zealand,Asia,1955,2136391,14926,70.66
nzl,New Zealand,Asia,1960,2372594,16232,71.45
nzl,New Zealand,Asia,1965,2626645,18702,71.48
nzl,New Zealand,Asia,1970,2818387,19280,71.54
nzl,New Zealand,Asia,1975,3082633,21566,72.17
nzl,New Zealand,Asia,1980,3146619,21365,73.19
nzl,New Zealand,Asia,1985,3268236,23878,74.12
nzl,New Zealand,Asia,1990,3398172,24161,75.64
nzl,New Zealand,Asia,1995,3674936,25660,76.96
nzl,New Zealand,Asia,2000,3858999,28265,78.51
nzl,New Zealand,Asia,2005,4135355,32065,79.83
nzl,New Zealand,Asia,2010,4370062,32253,80.9
nzl,New Zealand,Asia,2015,4614532,34646,81.48
nic,Nicaragua,Americas,1950,1294992,3516,43.95
nic,Nicaragua,Americas,1955,1508025,4487,47.13
nic,Nicaragua,Americas,1960,1774699,4275,50.76
nic,Nicaragua,Americas,1965,2062630,5866,54.52
nic,Nicaragua,Americas,1970,2398096,6001,58.42
nic,Nicaragua,Americas,1975,2796746,6644,64.49
nic,Nicaragua,Americas,1980,3249910,4550,67.51
nic,Nicaragua,Americas,1985,3709091,4085,65.3
nic,Nicaragua,Americas,1990,4144565,3004,73.58
nic,Nicaragua,Americas,1995,4612228,2948,73.74
nic,Nicaragua,Americas,2000,5026796,3456,75.62
nic,Nicaragua,Americas,2005,5379328,3772,76.58
nic,Nicaragua,Americas,2010,5737723,4029,77.36
nic,Nicaragua,Americas,2015,6082035,4961,77.97
ner,Niger,Africa,1950,2559703,952,40.5
ner,Niger,Africa,1955,2955541,1058,41.12
ner,Niger,Africa,1960,3388764,1196,41.97
ner,Niger,Africa,1965,3913934,1483,42.73
ner,Niger,Africa,1970,4510479,1343,43.61
ner,Niger,Africa,1975,5184811,1064,43.24
ner,Niger,Africa,1980,5988904,1314,43.88
ner,Niger,Africa,1985,6915927,967,44.68
ner,Niger,Africa,1990,8012861,894,47.13
ner,Niger,Africa,1995,9477333,784,49
ner,Niger,Africa,2000,11352973,753,52.18
ner,Niger,Africa,2005,13618449,763,55.6
ner,Niger,Africa,2010,16425578,814,58.78
ner,Niger,Africa,2015,19896965,897,61.23
nga,Nigeria,Africa,1950,37859744,2739,42.77
nga,Nigeria,Africa,1955,41085563,3112,45.47
nga,Nigeria,Africa,1960,45137812,3819,49.04
nga,Nigeria,Africa,1965,50127214,3533,52.51
nga,Nigeria,Africa,1970,55981400,3492,50.1
nga,Nigeria,Africa,1975,63373572,4055,52.56
nga,Nigeria,Africa,1980,73460724,4263,54.65
nga,Nigeria,Africa,1985,83613300,3269,55.65
nga,Nigeria,Africa,1990,95269988,3042,54.89
nga,Nigeria,Africa,1995,108011465,2750,54.72
nga,Nigeria,Africa,2000,122352009,2848,54.92
nga,Nigeria,Africa,2005,138939478,4149,56.86
nga,Nigeria,Africa,2010,158578261,5150,60.53
nga,Nigeria,Africa,2015,181181744,5671,64.05
prk,North Korea,Asia,1950,10549472,867,39.71
prk,North Korea,Asia,1955,10086991,1146,52.15
prk,North Korea,Asia,1960,11424176,1544,57.26
prk,North Korea,Asia,1965,12547525,1630,60.91
prk,North Korea,Asia,1970,14410400,1697,67.36
prk,North Korea,Asia,1975,16274740,1844,69.82
prk,North Korea,Asia,1980,17472140,1887,70.82
prk,North Korea,Asia,1985,18877238,2121,71.25
prk,North Korea,Asia,1990,20293054,2076,71.62
prk,North Korea,Asia,1995,21862299,1442,64.08
prk,North Korea,Asia,2000,22929075,1287,63.63
prk,North Korea,Asia,2005,23904167,1464,69.76
prk,North Korea,Asia,2010,24591599,1393,70.1
prk,North Korea,Asia,2015,25243917,1390,70.64
nor,Norway,Europe,1950,3265273,11397,71.56
nor,Norway,Europe,1955,3430340,13363,73.4
nor,Norway,Europe,1960,3582507,15444,73.54
nor,Norway,Europe,1965,3724463,18845,73.68
nor,Norway,Europe,1970,3876060,22012,74.03
nor,Norway,Europe,1975,4008031,27316,74.85
nor,Norway,Europe,1980,4086076,34026,75.75
nor,Norway,Europe,1985,4153105,39629,76.15
nor,Norway,Europe,1990,4247285,42830,76.85
nor,Norway,Europe,1995,4366995,50070,77.93
nor,Norway,Europe,2000,4499367,58067,78.71
nor,Norway,Europe,2005,4632364,62888,80.11
nor,Norway,Europe,2010,4885878,62268,81.04
nor,Norway,Europe,2015,5199836,63670,82.07
omn,Oman,Asia,1950,456419,3009,34.39
omn,Oman,Asia,1955,495816,3757,38.57
omn,Oman,Asia,1960,551740,4652,42.95
omn,Oman,Asia,1965,625009,5319,46.99
omn,Oman,Asia,1970,723852,19458,50.67
omn,Oman,Asia,1975,882044,22166,56.32
omn,Oman,Asia,1980,1154379,21444,62.6
omn,Oman,Asia,1985,1498417,34935,67.64
omn,Oman,Asia,1990,1812160,35042,70.7
omn,Oman,Asia,1995,2204283,38316,72.88
omn,Oman,Asia,2000,2267991,43966,74.55
omn,Oman,Asia,2005,2511269,41458,76.02
omn,Oman,Asia,2010,3041460,45335,76.09
omn,Oman,Asia,2015,4199810,40139,77.38
pak,Pakistan,Asia,1950,37542376,1192,37.91
pak,Pakistan,Asia,1955,40424296,1184,43.54
pak,Pakistan,Asia,1960,44908293,1212,49.12
pak,Pakistan,Asia,1965,50845221,1450,53.64
pak,Pakistan,Asia,1970,58090759,1799,56.95
pak,Pakistan,Asia,1975,66787901,1856,58.67
pak,Pakistan,Asia,1980,78068144,2213,60.32
pak,Pakistan,Asia,1985,92219488,2680,61.75
pak,Pakistan,Asia,1990,107678614,3055,62.45
pak,Pakistan,Asia,1995,122829148,3358,61.95
pak,Pakistan,Asia,2000,138523285,3495,62.63
pak,Pakistan,Asia,2005,153909667,4013,62.56
pak,Pakistan,Asia,2010,170560182,4284,65.33
pak,Pakistan,Asia,2015,189380513,4695,67.26
pan,Panama,Americas,1950,859659,3237,57.62
pan,Panama,Americas,1955,981032,3489,60.25
pan,Panama,Americas,1960,1132921,4077,63.19
pan,Panama,Americas,1965,1314626,5285,65.81
pan,Panama,Americas,1970,1519299,6560,68.3
pan,Panama,Americas,1975,1745205,7252,71.51
pan,Panama,Americas,1980,1978578,8831,73.7
pan,Panama,Americas,1985,2219276,9236,74.49
pan,Panama,Americas,1990,2471009,7816,75.02
pan,Panama,Americas,1995,2739730,9210,75.52
pan,Panama,Americas,2000,3030347,10572,76.87
pan,Panama,Americas,2005,3330465,11878,77.49
pan,Panama,Americas,2010,3643222,15419,77.85
pan,Panama,Americas,2015,3969249,20674,78.73
png,Papua New Guinea,Asia,1950,1674036,945,38.36
png,Papua New Guinea,Asia,1955,1824712,1016,41.2
png,Papua New Guinea,Asia,1960,2010677,1093,44.44
png,Papua New Guinea,Asia,1965,2236206,1398,48.94
png,Papua New Guinea,Asia,1970,2527586,1728,54.01
png,Papua New Guinea,Asia,1975,2878156,1873,55.07
png,Papua New Guinea,Asia,1980,3304473,1766,55.33
png,Papua New Guinea,Asia,1985,3794720,1663,55.51
png,Papua New Guinea,Asia,1990,4313059,1549,56
png,Papua New Guinea,Asia,1995,4894276,2061,56.96
png,Papua New Guinea,Asia,2000,5572222,1791,57.64
png,Papua New Guinea,Asia,2005,6314709,1759,57.65
png,Papua New Guinea,Asia,2010,7108239,2087,58.7
png,Papua New Guinea,Asia,2015,7919825,2749,60.49
pry,Paraguay,Americas,1950,1473253,3023,65.8
pry,Paraguay,Americas,1955,1673009,2894,66.23
pry,Paraguay,Americas,1960,1902875,2942,67.44
pry,Paraguay,Americas,1965,2170859,3274,68.6
pry,Paraguay,Americas,1970,2474106,3508,69.55
pry,Paraguay,Americas,1975,2790962,4140,70.56
pry,Paraguay,Americas,1980,3180630,6131,72.16
pry,Paraguay,Americas,1985,3671826,5789,73.24
pry,Paraguay,Americas,1990,4213742,6036,74.58
pry,Paraguay,Americas,1995,4760850,6639,74.48
pry,Paraguay,Americas,2000,5302700,6085,74.42
pry,Paraguay,Americas,2005,5795494,6120,74.14
pry,Paraguay,Americas,2010,6209877,7290,74.07
pry,Paraguay,Americas,2015,6639119,8639,74.43
per,Peru,Americas,1950,7727734,4429,39.33
per,Peru,Americas,1955,8786757,5030,40.8
per,Peru,Americas,1960,10061515,5384,42.98
per,Peru,Americas,1965,11607681,6385,44.98
per,Peru,Americas,1970,13341069,6749,47.6
per,Peru,Americas,1975,15229947,7585,62.18
per,Peru,Americas,1980,17359120,7483,64.08
per,Peru,Americas,1985,19544956,6469,65.97
per,Peru,Americas,1990,21826658,5313,69.43
per,Peru,Americas,1995,24038760,6226,71.2
per,Peru,Americas,2000,25914879,6563,74.83
per,Peru,Americas,2005,27610410,7595,77.09
per,Peru,Americas,2010,29373646,9957,77.92
per,Peru,Americas,2015,31376671,11768,79.53
phl,Philippines,Asia,1950,18580490,1863,56.32
phl,Philippines,Asia,1955,22179101,2376,58.01
phl,Philippines,Asia,1960,26273025,2597,59.75
phl,Philippines,Asia,1965,30913933,2886,61.41
phl,Philippines,Asia,1970,35804729,3132,63.03
phl,Philippines,Asia,1975,41295124,3625,63.85
phl,Philippines,Asia,1980,47396968,4252,64.88
phl,Philippines,Asia,1985,54323648,3559,65.61
phl,Philippines,Asia,1990,61947348,4010,67.18
phl,Philippines,Asia,1995,69835715,3960,68.16
phl,Philippines,Asia,2000,77991569,4224,68.24
phl,Philippines,Asia,2005,86274237,4779,68.33
phl,Philippines,Asia,2010,93726624,5597,69.03
phl,Philippines,Asia,2015,101716359,6875,70.06
pol,Poland,Europe,1950,24824018,4708,59.03
pol,Poland,Europe,1955,27269749,5437,63.82
pol,Poland,Europe,1960,29611556,6316,67.83
pol,Poland,Europe,1965,31357726,7498,69.47
pol,Poland,Europe,1970,32635557,8822,69.83
pol,Poland,Europe,1975,33966572,11599,70.8
pol,Poland,Europe,1980,35535108,11488,70.43
pol,Poland,Europe,1985,37128717,11353,70.71
pol,Poland,Europe,1990,37954553,10277,70.98
pol,Poland,Europe,1995,38452632,11300,71.87
pol,Poland,Europe,2000,38550495,14732,73.76
pol,Poland,Europe,2005,38362666,17194,75.18
pol,Poland,Europe,2010,38323402,21771,76.3
pol,Poland,Europe,2015,38265226,25299,77.71
prt,Portugal,Europe,1950,8416967,3852,58.69
prt,Portugal,Europe,1955,8670884,4571,61.61
prt,Portugal,Europe,1960,8893971,5463,64.44
prt,Portugal,Europe,1965,8914451,7385,66.4
prt,Portugal,Europe,1970,8701855,10134,67.4
prt,Portugal,Europe,1975,9224059,12088,69.74
prt,Portugal,Europe,1980,9804851,14943,71.62
prt,Portugal,Europe,1985,9985575,15451,73.19
prt,Portugal,Europe,1990,9953327,20167,74.31
prt,Portugal,Europe,1995,10149735,21851,75.31
prt,Portugal,Europe,2000,10355117,25999,76.68
prt,Portugal,Europe,2005,10565723,26593,78.33
prt,Portugal,Europe,2010,10652321,27238,79.84
prt,Portugal,Europe,2015,10418473,26548,80.81
qat,Qatar,Asia,1950,25003,1603,53.01
qat,Qatar,Asia,1955,35866,4882,56.58
qat,Qatar,Asia,1960,47384,15450,60.34
qat,Qatar,Asia,1965,73633,48890,64.02
qat,Qatar,Asia,1970,109514,154685,67.38
qat,Qatar,Asia,1975,164413,156349,68.7
qat,Qatar,Asia,1980,223775,130814,70.8
qat,Qatar,Asia,1985,371081,74414,73.1
qat,Qatar,Asia,1990,476445,70842,75.04
qat,Qatar,Asia,1995,513455,75095,74.79
qat,Qatar,Asia,2000,592267,108324,75.31
qat,Qatar,Asia,2005,864863,109802,76.88
qat,Qatar,Asia,2010,1779676,125141,79.52
qat,Qatar,Asia,2015,2481539,119749,80.46
rou,Romania,Europe,1950,16236296,3681,61.29
rou,Romania,Europe,1955,17483935,5068,61.98
rou,Romania,Europe,1960,18613939,6061,65.95
rou,Romania,Europe,1965,19379568,7972,68.02
rou,Romania,Europe,1970,20548911,9619,68.38
rou,Romania,Europe,1975,21665643,12589,70.06
rou,Romania,Europe,1980,22611971,13736,69.67
rou,Romania,Europe,1985,23103646,13706,69.85
rou,Romania,Europe,1990,23489373,11480,69.9
rou,Romania,Europe,1995,22965111,10546,69.43
rou,Romania,Europe,2000,22128128,10523,71.19
rou,Romania,Europe,2005,21431018,14656,72.41
rou,Romania,Europe,2010,20440347,17818,73.66
rou,Romania,Europe,2015,19876621,20538,75.12
rus,Russia,Europe,1950,102798657,7733,56.96
rus,Russia,Europe,1955,111355221,9086,63
rus,Russia,Europe,1960,119860288,10902,68.21
rus,Russia,Europe,1965,126483875,12899,68.95
rus,Russia,Europe,1970,130123431,15632,68.35
rus,Russia,Europe,1975,133784384,17402,67.79
rus,Russia,Europe,1980,138058710,18565,67.13
rus,Russia,Europe,1985,142971168,19728,67.94
rus,Russia,Europe,1990,147564066,20639,68.99
rus,Russia,Europe,1995,148288839,12813,64.68
rus,Russia,Europe,2000,146396514,14051,65.59
rus,Russia,Europe,2005,143618185,19326,65.9
rus,Russia,Europe,2010,143153869,23108,69.24
rus,Russia,Europe,2015,143888004,24124,70.79
rwa,Rwanda,Africa,1950,2186185,527,40.97
rwa,Rwanda,Africa,1955,2525527,589,42.47
rwa,Rwanda,Africa,1960,2933428,635,44.16
rwa,Rwanda,Africa,1965,3232934,532,45.68
rwa,Rwanda,Africa,1970,3754541,696,46.6
rwa,Rwanda,Africa,1975,4359092,784,47.35
rwa,Rwanda,Africa,1980,5140716,928,49.92
rwa,Rwanda,Africa,1985,6120107,972,52.36
rwa,Rwanda,Africa,1990,7235798,865,49.14
rwa,Rwanda,Africa,1995,5928078,674,44.61
rwa,Rwanda,Africa,2000,8025703,785,49.37
rwa,Rwanda,Africa,2005,8991735,1034,57.7
rwa,Rwanda,Africa,2010,10246842,1353,64.59
rwa,Rwanda,Africa,2015,11629553,1716,67.31
wsm,Samoa,Asia,1950,82097,2976,51.63
wsm,Samoa,Asia,1955,94208,3153,54.77
wsm,Samoa,Asia,1960,108646,3341,58.17
wsm,Samoa,Asia,1965,127068,3539,61.6
wsm,Samoa,Asia,1970,143176,3748,65.09
wsm,Samoa,Asia,1975,151387,3273,65.6
wsm,Samoa,Asia,1980,155557,3879,67.54
wsm,Samoa,Asia,1985,160031,3636,68.22
wsm,Samoa,Asia,1990,162866,3649,69.08
wsm,Samoa,Asia,1995,170157,3686,69.74
wsm,Samoa,Asia,2000,174610,4326,70.45
wsm,Samoa,Asia,2005,179929,5335,71.16
wsm,Samoa,Asia,2010,186205,5400,71.46
wsm,Samoa,Asia,2015,193759,5559,71.72
stp,Sao Tome and Principe,Africa,1950,60002,1158,47.26
stp,Sao Tome and Principe,Africa,1955,58783,1084,49.47
stp,Sao Tome and Principe,Africa,1960,64253,1238,52.5
stp,Sao Tome and Principe,Africa,1965,64796,1671,55.49
stp,Sao Tome and Principe,Africa,1970,74253,2076,58.48
stp,Sao Tome and Principe,Africa,1975,82607,2281,61.6
stp,Sao Tome and Principe,Africa,1980,94949,2953,62.99
stp,Sao Tome and Principe,Africa,1985,103634,2470,62.4
stp,Sao Tome and Principe,Africa,1990,113893,2088,63.25
stp,Sao Tome and Principe,Africa,1995,126454,2035,63.78
stp,Sao Tome and Principe,Africa,2000,138606,1998,64.56
stp,Sao Tome and Principe,Africa,2005,155630,2227,66.14
stp,Sao Tome and Principe,Africa,2010,174776,2642,68.91
stp,Sao Tome and Principe,Africa,2015,195553,2942,70.29
sau,Saudi Arabia,Asia,1950,3121335,2306,48.35
sau,Saudi Arabia,Asia,1955,3558155,4861,51.42
sau,Saudi Arabia,Asia,1960,4086539,10245,54.88
sau,Saudi Arabia,Asia,1965,4843635,21584,58.76
sau,Saudi Arabia,Asia,1970,5836389,45462,64.55
sau,Saudi Arabia,Asia,1975,7428703,78355,68.64
sau,Saudi Arabia,Asia,1980,9740599,84322,71.06
sau,Saudi Arabia,Asia,1985,13189115,42769,72.02
sau,Saudi Arabia,Asia,1990,16326815,42457,72.07
sau,Saudi Arabia,Asia,1995,18735841,43981,72.87
sau,Saudi Arabia,Asia,2000,20764312,43071,73.01
sau,Saudi Arabia,Asia,2005,23905654,45538,73.88
sau,Saudi Arabia,Asia,2010,27425676,45421,75.13
sau,Saudi Arabia,Asia,2015,31557144,50724,76.75
sen,Senegal,Africa,1950,2486635,1744,40.37
sen,Senegal,Africa,1955,2808225,1905,43.21
sen,Senegal,Africa,1960,3206749,2023,45.53
sen,Senegal,Africa,1965,3682876,2126,46.16
sen,Senegal,Africa,1970,4257505,2029,47.56
sen,Senegal,Africa,1975,4936209,1984,49.34
sen,Senegal,Africa,1980,5592646,1814,52.35
sen,Senegal,Africa,1985,6484738,1810,55.51
sen,Senegal,Africa,1990,7555617,1842,57.55
sen,Senegal,Africa,1995,8746606,1763,58.36
sen,Senegal,Africa,2000,9884052,1908,59.64
sen,Senegal,Africa,2005,11251266,2104,61.71
sen,Senegal,Africa,2010,12916229,2181,64.01
sen,Senegal,Africa,2015,14976994,2297,65.87
srb,Serbia,Europe,1950,6732256,4549,59.74
srb,Serbia,Europe,1955,7234922,5200,62.05
srb,Serbia,Europe,1960,7556725,6954,64.83
srb,Serbia,Europe,1965,7835082,8638,67.65
srb,Serbia,Europe,1970,8119860,10410,70.01
srb,Serbia,Europe,1975,8497170,13212,71.14
srb,Serbia,Europe,1980,8908293,16313,71.7
srb,Serbia,Europe,1985,9253405,16679,72.08
srb,Serbia,Europe,1990,9517674,14912,72.6
srb,Serbia,Europe,1995,9884147,7393,70.73
srb,Serbia,Europe,2000,9487615,7985,72.16
srb,Serbia,Europe,2005,9214986,10901,73.22
srb,Serbia,Europe,2010,9029716,12688,74.65
srb,Serbia,Europe,2015,8851280,13278,75.74
syc,Seychelles,Africa,1950,36325,4850,57.79
syc,Seychelles,Africa,1955,38909,5501,58.13
syc,Seychelles,Africa,1960,41540,6027,60.89
syc,Seychelles,Africa,1965,46772,6212,63.42
syc,Seychelles,Africa,1970,52365,6569,65.39
syc,Seychelles,Africa,1975,59590,8323,68.04
syc,Seychelles,Africa,1980,66294,10961,70.36
syc,Seychelles,Africa,1985,69836,11467,69.85
syc,Seychelles,Africa,1990,70624,14217,69.31
syc,Seychelles,Africa,1995,76703,15097,70.4
syc,Seychelles,Africa,2000,81151,18453,71.15
syc,Seychelles,Africa,2005,88744,17812,72.07
syc,Seychelles,Africa,2010,91405,20365,73.38
syc,Seychelles,Africa,2015,93742,25525,73.7
sle,Sierra Leone,Africa,1950,2041203,1042,35.65
sle,Sierra Leone,Africa,1955,2157753,1171,37.24
sle,Sierra Leone,Africa,1960,2297110,1280,39.06
sle,Sierra Leone,Africa,1965,2473294,1351,41.1
sle,Sierra Leone,Africa,1970,2692259,1585,45.6
sle,Sierra Leone,Africa,1975,2993876,1528,47.29
sle,Sierra Leone,Africa,1980,3365441,1467,48.21
sle,Sierra Leone,Africa,1985,3799550,1336,49.24
sle,Sierra Leone,Africa,1990,4312246,1251,50.6
sle,Sierra Leone,Africa,1995,4274819,956,49.94
sle,Sierra Leone,Africa,2000,4564297,913,50.93
sle,Sierra Leone,Africa,2005,5658379,1048,52.45
sle,Sierra Leone,Africa,2010,6458720,1217,55.05
sle,Sierra Leone,Africa,2015,7237025,1316,57.62
sgp,Singapore,Asia,1950,1022096,5028,58.79
sgp,Singapore,Asia,1955,1305091,4199,62.81
sgp,Singapore,Asia,1960,1633086,4992,65.99
sgp,Singapore,Asia,1965,1877808,6144,67.43
sgp,Singapore,Asia,1970,2072290,10341,68.68
sgp,Singapore,Asia,1975,2259748,14751,70.39
sgp,Singapore,Asia,1980,2411700,20895,71.58
sgp,Singapore,Asia,1985,2705535,25261,73.21
sgp,Singapore,Asia,1990,3012953,34340,75.48
sgp,Singapore,Asia,1995,3478779,44915,77.4
sgp,Singapore,Asia,2000,3913960,51699,79.38
sgp,Singapore,Asia,2005,4491042,61965,80.93
sgp,Singapore,Asia,2010,5074252,72105,82.69
sgp,Singapore,Asia,2015,5535262,80892,83.58
svk,Slovak Republic,Europe,1950,3436573,6029,60.97
svk,Slovak Republic,Europe,1955,3815402,6759,67.93
svk,Slovak Republic,Europe,1960,4140129,8810,70.45
svk,Slovak Republic,Europe,1965,4383452,9547,70.41
svk,Slovak Republic,Europe,1970,4538841,11163,69.85
svk,Slovak Republic,Europe,1975,4752540,12778,70.4
svk,Slovak Republic,Europe,1980,4996731,13787,70.57
svk,Slovak Republic,Europe,1985,5166798,14454,70.83
svk,Slovak Republic,Europe,1990,5288454,14706,71.07
svk,Slovak Republic,Europe,1995,5375470,13184,72.38
svk,Slovak Republic,Europe,2000,5399211,15605,73.26
svk,Slovak Republic,Europe,2005,5398963,20021,74.2
svk,Slovak Republic,Europe,2010,5404294,25159,75.52
svk,Slovak Republic,Europe,2015,5439318,28254,76.84
svn,Slovenia,Europe,1950,1473093,5170,63.41
svn,Slovenia,Europe,1955,1527206,6004,65.71
svn,Slovenia,Europe,1960,1586637,8158,67.43
svn,Slovenia,Europe,1965,1629434,10300,67.89
svn,Slovenia,Europe,1970,1669581,12618,68.02
svn,Slovenia,Europe,1975,1742623,16283,69.33
svn,Slovenia,Europe,1980,1835837,20447,70.48
svn,Slovenia,Europe,1985,1945135,21267,71.69
svn,Slovenia,Europe,1990,2006479,19347,73.54
svn,Slovenia,Europe,1995,1991472,18431,74.47
svn,Slovenia,Europe,2000,1988499,22723,75.94
svn,Slovenia,Europe,2005,1996281,26955,77.5
svn,Slovenia,Europe,2010,2045168,28678,79.45
svn,Slovenia,Europe,2015,2074788,29097,80.7
slb,Solomon Islands,Asia,1950,89794,941,44.61
slb,Solomon Islands,Asia,1955,102024,1023,46.91
slb,Solomon Islands,Asia,1960,117866,1113,49.46
slb,Solomon Islands,Asia,1965,136847,1210,52.02
slb,Solomon Islands,Asia,1970,160290,1215,54.6
slb,Solomon Islands,Asia,1975,193445,923,54.67
slb,Solomon Islands,Asia,1980,230607,1293,58.94
slb,Solomon Islands,Asia,1985,270801,1479,59.84
slb,Solomon Islands,Asia,1990,311840,1793,60.16
slb,Solomon Islands,Asia,1995,359225,2284,61
slb,Solomon Islands,Asia,2000,412609,1729,61.45
slb,Solomon Islands,Asia,2005,469885,1600,61.04
slb,Solomon Islands,Asia,2010,527790,1783,61.71
slb,Solomon Islands,Asia,2015,587482,2053,62.8
som,Somalia,Africa,1950,2264082,997,38.91
som,Somalia,Africa,1955,2491520,1126,41.41
som,Somalia,Africa,1960,2755947,1210,44.16
som,Somalia,Africa,1965,3068437,1034,46.97
som,Somalia,Africa,1970,3444553,1083,49.8
som,Somalia,Africa,1975,3880320,1148,47.94
som,Somalia,Africa,1980,6359126,837,50.78
som,Somalia,Africa,1985,6791716,919,50.28
som,Somalia,Africa,1990,7397347,930,50.66
som,Somalia,Africa,1995,7704894,637,51.41
som,Somalia,Africa,2000,9011479,603,52.06
som,Somalia,Africa,2005,10409925,616,53.9
som,Somalia,Africa,2010,12053223,614,53.13
som,Somalia,Africa,2015,13908129,623,57.25
zaf,South Africa,Africa,1950,13628428,7084,46.44
zaf,South Africa,Africa,1955,15376829,7580,49.95
zaf,South Africa,Africa,1960,17456855,7869,52.71
zaf,South Africa,Africa,1965,19942303,8977,54.98
zaf,South Africa,Africa,1970,22839451,10044,57.21
zaf,South Africa,Africa,1975,26212405,10712,58.75
zaf,South Africa,Africa,1980,29760471,11121,59.86
zaf,South Africa,Africa,1985,33730148,10247,61.92
zaf,South Africa,Africa,1990,37560525,9899,64.39
zaf,South Africa,Africa,1995,42088165,9177,64.25
zaf,South Africa,Africa,2000,45728315,9716,55.43
zaf,South Africa,Africa,2005,48820586,11058,51.08
zaf,South Africa,Africa,2010,51584663,12029,54.27
zaf,South Africa,Africa,2015,55291225,12425,61.77
kor,South Korea,Asia,1950,19211385,793,43.46
kor,South Korea,Asia,1955,21531331,1117,50.09
kor,South Korea,Asia,1960,25340918,1151,53.62
kor,South Korea,Asia,1965,28907071,1382,57.52
kor,South Korea,Asia,1970,32209314,2084,61.98
kor,South Korea,Asia,1975,35386507,3986,64.28
kor,South Korea,Asia,1980,38050424,4741,67.49
kor,South Korea,Asia,1985,40808569,6726,69.79
kor,South Korea,Asia,1990,42923131,11633,72.03
kor,South Korea,Asia,1995,45298611,16566,74.16
kor,South Korea,Asia,2000,47386312,20757,75.98
kor,South Korea,Asia,2005,48708497,25517,78.35
kor,South Korea,Asia,2010,49552855,30352,80.13
kor,South Korea,Asia,2015,50593662,34178,80.94
ssd,South Sudan,Africa,1950,2582929,1886,34.6
ssd,South Sudan,Africa,1955,2721544,2126,38.56
ssd,South Sudan,Africa,1960,2955152,2448,42.26
ssd,South Sudan,Africa,1965,3263638,2399,45.73
